"","Id","Apellido","Nombre","Propio","Padre","Madre","PIngFam","IngFam","Hijos","Exitable","Extravagante","Pesimista","Timido","Sentimental","Dependiente","Responsable","Capaz","Sociable","Servicial","Etico","Conciente","Espiritual","Impulsivo","Desordenado","Temeroso","Vago","Apego","Empatia","Compasivo","VxH"
"2083",2083,"SXVVR","EWQNY","P","U","P",0.470222305,36519.16616,0,0.316232924,0.213840959,0.08753757,0.971933108,0.673435432,0.015255225,0.572284129,0.611643085,0.189476351,0.743688271,0.792109759,0.859020513,0.367864983,0.527837526,0.079919468,0.348229417,0.193174774,0.503303113,0.762648464,0.760998302,0.609863088
"2084",2084,"KJPSR","GHAKX","S","S","S",0.525880824,45393.67726,0,0.325247151,0.821850121,0.928975824,0.273991404,0.180326367,0.381410809,0.264512468,0.37193556,0.670275059,0.154567115,0.082398164,0.251821999,0.84750548,0.401450792,0.342150813,0.547860547,0.605789208,0.930519494,0.377771664,0.238101665,0.622347033
"2085",2085,"VAYHK","DSLGO","U","P","P",0.49896161,21686.48536,0,0.500335251,0.694238164,0.057964386,0.369826771,0.967901955,0.845246679,0.907029205,0.422490793,0.036687592,0.133612818,0.642975979,0.399913645,0.452779316,0.350814399,0.11415146,0.605724968,0.533417903,0.021496395,0.09797675,0.020229561,0.443614438
"2086",2086,"NDTKX","CFVHM","P","P","P",0.482826437,12076.67614,0,0.710169259,0.38402892,0.370351351,0.853405332,0.266662565,0.875522078,0.656128154,0.413407878,0.018734011,0.07481104,0.890433778,0.42782321,0.166647969,0.330079306,0.789683456,0.322965717,0.925037127,0.121580217,0.532921442,0.199110183,0.486939531
"2087",2087,"TPVOL","BOEAB","U","P","P",0.66425724,4086.781092,4,0.853972096,0.476898025,0.88113048,0.66452711,0.1602021,0.516317998,0.963377294,0.34394291,0.189689197,0.930931304,0.349780538,0.31387744,0.242271782,0.978554177,0.603649369,0.403762512,0.753540589,0.894680818,0.140647663,0.597732186,0.766523605
"2088",2088,"TLEHQ","KFDKJ","S","P","P",0.554561114,47787.29446,0,0.241556374,0.240244841,0.404172222,0.388121691,0.109358996,0.686381408,0.054268445,0.671150365,0.735798808,0.965205021,0.18427004,0.868567163,0.308101676,0.784959989,0.017506081,0.410084704,0.453706873,0.968151295,0.186268206,0.277880633,0.88854427
"2089",2089,"XTAWV","TCMIF","S","S","S",0.34137179,44831.01206,0,0.38496295,0.413294581,0.510912237,0.193094962,0.274225057,0.834598623,0.323437434,0.404184203,0.102024159,0.549633831,0.053347551,0.130357411,0.882525199,0.58376246,0.210742006,0.725784491,0.195158438,0.301058767,0.71620207,0.380574715,0.677363869
"2090",2090,"YYNYO","HGFIW","P","S","P",0.132067316,48756.545,3,0.535431798,0.596723305,0.071613064,0.464345923,0.740822735,0.398646327,0.848117527,0.02396324,0.719669935,0.848305979,0.81055098,0.664283349,0.321817671,0.929576442,0.933351757,0.496645211,0.778687239,0.901659584,0.461232472,0.783628187,0.730883277
"2091",2091,"LFPIG","YLFBK","U","S","P",0.623504032,16403.05168,0,0.14817142,0.869029909,0.71277195,0.676260378,0.701563463,0.851358889,0.348830601,0.377222139,0.123188146,0.126069851,0.055401884,0.139726411,0.859249922,0.821050302,0.38102444,0.602721009,0.546143014,0.092696067,0.836103396,0.884691667,0.216238974
"2092",2092,"ULOQV","AKLON","P","S","P",0.302565777,38916.86706,0,0.40972866,0.506581983,0.226294887,0.421601204,0.688135935,0.326373413,0.335315779,0.468629639,0.977422083,0.752257217,0.093227289,0.361741658,0.280774559,0.044620144,0.33556966,0.943810107,0.822971119,0.583109574,0.351832004,0.182765686,0.529936291
"2093",2093,"UKRVO","ATIYV","P","P","P",0.16580433,36939.24891,3,0.425695665,0.453280673,0.67239369,0.699452978,0.319960141,0.929358176,0.425023401,0.301046112,0.629781978,0.768862574,0.574604749,0.285611254,0.835868633,0.866464642,0.979271729,0.201165072,0.593249051,0.804051751,0.342665099,0.433446699,0.805648778
"2094",2094,"OIOXM","BMHIB","P","P","P",0.706210123,40380.03946,4,0.519745703,0.664111329,0.853362762,0.81724161,0.924392278,0.286647213,0.503510758,0.771466068,0.126091095,0.192817792,0.640039676,0.688728814,0.865291762,0.50730939,0.339444713,0.978023154,0.141257265,0.115675765,0.523608943,0.096038326,0.552973849
"2095",2095,"QMPWD","CKWQA","S","P","S",0.532982493,42331.30991,0,0.028095203,0.791469992,0.156654198,0.736146852,0.052879764,0.680045924,0.461129311,0.771645179,0.934472132,0.789274919,0.659643227,0.313233594,0.485874759,0.492095781,0.259411032,0.407881432,0.531770209,0.007266389,0.775288234,0.504295952,0.503399035
"2096",2096,"OCXHK","DCMCH","P","P","P",0.066597261,33093.42484,0,0.250757407,0.775376094,0.025169119,0.593826391,0.484856967,0.819657315,0.684828707,0.227772104,0.36638848,0.31258738,0.566122562,0.233922225,0.899026153,0.428183768,0.883166251,0.271945116,0.681969254,0.284735827,0.936431383,0.397815844,0.501187338
"2097",2097,"DTAJY","PHCPB","S","P","S",0.46140815,7873.975226,0,0.778972758,0.860136393,0.910133925,0.079008805,0.399145024,0.689494832,0.01393652,0.563121127,0.396607122,0.977818137,0.174819964,0.37002361,0.412886827,0.13430864,0.919096529,0.318732803,0.49359508,0.672299204,0.836496559,0.437944535,0.537273711
"2098",2098,"ENAVE","OIIUE","P","S","U",0.684618561,17390.78902,4,0.861447978,0.74646955,0.478319984,0.73999784,0.922432557,0.048562883,0.581171172,0.152980438,0.659307747,0.926733779,0.98105631,0.05194271,0.914192778,0.174999153,0.508719315,0.54247549,0.844876224,0.25042182,0.665806157,0.223728292,0.524138226
"2099",2099,"QANLH","MYYBQ","S","P","U",0.542700019,42553.55739,0,0.135870002,0.229967682,0.163781593,0.659632801,0.149508129,0.771474263,0.493245167,0.495070159,0.909044467,0.944050267,0.73366019,0.235992965,0.954799011,0.546512278,0.215502767,0.254099127,0.112236593,0.360045386,0.723576109,0.277382487,0.712693475
"2100",2100,"XUQIQ","NHMOV","S","S","S",0.203956131,5230.318513,0,0.404035095,0.047426654,0.677883162,0.01050349,0.247537167,0.646408147,0.350207433,0.229065824,0.263969274,0.834714522,0.112042982,0.75279286,0.688981383,0.804546664,0.716778364,0.855212898,0.819057567,0.7777485,0.692923077,0.997942815,0.607608858
"2101",2101,"LHKFU","ALPNL","S","S","P",0.954878437,20940.52499,0,0.408876102,0.406833764,0.798193494,0.376729,0.349938315,0.442886747,0.586154681,0.484599844,0.198543282,0.91341149,0.017634174,0.528584038,0.176727475,0.588004949,0.851311147,0.044601702,0.0097592,0.516401893,0.175199683,0.916586149,0.779535393
"2102",2102,"LKLGX","HCVIK","P","P","U",0.290918716,33342.06159,0,0.830080019,0.285606737,0.791369844,0.99261011,0.757416438,0.017919778,0.544549319,0.637005166,0.308100722,0.381852563,0.290552641,0.048326159,0.452824094,0.365326318,0.209721504,0.615086041,0.091308756,0.546378099,0.240238078,0.449439278,0.5060545
"2103",2103,"OQLEJ","CQNXD","P","P","S",0.377077456,4391.301138,0,0.090123962,0.005161959,0.975448593,0.862844291,0.723756366,0.87200895,0.059892508,0.893932748,0.272593073,0.974913498,0.492061844,0.314129907,0.774150723,0.656363003,0.766591511,0.267631243,0.584679866,0.035972123,0.74393672,0.227517799,0.432168113
"2104",2104,"ATFSM","ANARV","S","P","S",0.484749637,43997.0258,0,0.55805645,0.219118271,0.448492167,0.58406422,0.302710567,0.124463535,0.853435152,0.559393966,0.862629552,0.279815832,0.275041954,0.404291371,0.966646854,0.280335862,0.158980192,0.931918733,0.532278654,0.898835355,0.802793833,0.253433875,0.641576984
"2105",2105,"ALYEE","XTYAK","S","S","P",0.862903898,11315.34864,0,0.038506954,0.734045333,0.510120828,0.683897586,0.99661048,0.460591594,0.689473391,0.241139979,0.194915353,0.808438888,0.531909445,0.907094543,0.745375834,0.007682407,0.590914372,0.4001975,0.826484893,0.154932387,0.748439586,0.169544352,0.461321551
"2106",2106,"MSAFO","SVUWU","P","P","P",0.48424824,26431.81678,0,0.978715591,0.446094325,0.371531944,0.141610636,0.64025641,0.413192147,0.00099905,0.206886086,0.561281703,0.329097109,0.764000444,0.023331471,0.92611478,0.851243482,0.999522708,0.057110711,0.397982674,0.38290819,0.685877105,0.160405415,0.623670491
"2107",2107,"DLVWT","LMHOL","P","S","P",0.761273609,24729.94396,1,0.136677974,0.695528332,0.02345142,0.002646186,0.697680523,0.909529992,0.083507782,0.482944318,0.114565334,0.017198843,0.953732835,0.549557496,0.970307507,0.067955673,0.027399197,0.72952621,0.886205981,0.610422019,0.245576855,0.940892112,0.342166481
"2108",2108,"NQUFM","JRJUU","S","P","S",0.21432807,27799.22927,1,0.4348265,0.585443482,0.025621959,0.558258955,0.390310053,0.182851853,0.028612138,0.110484004,0.238992578,0.132492195,0.813701514,0.096345891,0.43395069,0.34726132,0.205644065,0.225712791,0.132955485,0.476589789,0.255649894,0.098817841,0.810503102
"2109",2109,"IRIMF","WIVRP","P","P","P",0.802366608,29789.53626,0,0.989913275,0.812526147,0.759392534,0.572260874,0.408105926,0.123405769,0.925030979,0.89866321,0.600394923,0.313042732,0.346846552,0.233427287,0.778639528,0.989556058,0.185557104,0.484856333,0.234174507,0.466053106,0.791616455,0.276414642,0.664226327
"2110",2110,"NEPXF","HKWWM","S","S","P",0.788243296,11298.6527,0,0.427957113,0.763064697,0.110101282,0.857596533,0.90616831,0.224829934,0.539931808,0.807151503,0.620859064,0.706610357,0.176406347,0.747162616,0.948374074,0.106327423,0.22015367,0.949977389,0.121213201,0.285748211,0.755198948,0.537492291,0.471480249
"2111",2111,"VOOBF","PJRYV","S","S","S",0.209971942,49338.97183,4,0.848276927,0.152949315,0.740317011,0.246523698,0.198384944,0.290001004,0.682427542,0.158300613,0.643891949,0.720588366,0.325275035,0.745263242,0.663071613,0.738935399,0.793384209,0.316195727,0.66144951,0.023675909,0.971417306,0.095591216,1.011216618
"2112",2112,"JYTPT","WMMWX","P","P","P",0.991366597,36746.27516,2,0.873001741,0.465178899,0.732479491,0.361900378,0.977077022,0.135430754,0.877247156,0.931893945,0.493156386,0.981820645,0.173950912,0.698248726,0.027981503,0.320551796,0.332364483,0.434569777,0.710070646,0.3439669,0.710804915,0.298309248,0.773742651
"2113",2113,"YCJPG","MQWUA","P","S","P",0.415180744,32224.36931,0,0.839291725,0.850334996,0.312477641,0.638483835,0.470997281,0.460347818,0.42514299,0.558662113,0.892482307,0.685796015,0.539403209,0.90898475,0.059598232,0.400639874,0.398239259,0.764862374,0.457237859,0.526501835,0.895140466,0.740931756,0.666275479
"2114",2114,"IVGNH","HAPPE","S","P","P",0.617810817,36676.4158,0,0.402599871,0.456964327,0.712866849,0.125523203,0.091381741,0.447379627,0.592161385,0.231450752,0.871666126,0.952003303,0.667777181,0.131880948,0.476909938,0.949539037,0.590794989,0.301707404,0.34559491,0.051929636,0.963710423,0.875920039,0.739310072
"2115",2115,"LBJMH","QQBYM","S","S","U",0.903703624,11957.69862,2,0.950552356,0.153397066,0.966689873,0.845011184,0.371159717,0.242229391,0.429225608,0.844009114,0.083434185,0.187294385,0.858651209,0.384259905,0.494535301,0.209209115,0.200293457,0.523841078,0.410625538,0.866945452,0.766838707,0.302487292,0.561697035
"2116",2116,"GWYWJ","WAUGR","S","S","S",0.922912307,1203.221539,1,0.158793698,0.626098719,0.754273493,0.567416218,0.69325925,0.936796069,0.588714492,0.085518075,0.007077046,0.512558519,0.134954712,0.50522059,0.725928552,0.84236132,0.436514439,0.692623077,0.562927814,0.115972398,0.258019243,0.058349719,0.5169747
"2117",2117,"OQWYP","VTGXR","P","P","S",0.047585017,46208.58024,0,0.017915086,0.72969048,0.794804292,0.018349935,0.173207643,0.94434685,0.138096766,0.571135422,0.831167612,0.216524277,0.499423336,0.756491568,0.096109843,0.340140059,0.652306887,0.894250583,0.299320508,0.269147626,0.87864394,0.875625587,0.590283597
"2118",2118,"WAAWC","WJXWN","P","S","P",0.856996789,41593.48978,0,0.875668594,0.574604784,0.621147698,0.906040631,0.975561679,0.594114459,0.982867816,0.497614442,0.601064893,0.443616611,0.821483823,0.9866524,0.513853603,0.496147855,0.029713414,0.145994495,0.659218257,0.986678121,0.307206015,0.428422686,0.467581341
"2119",2119,"IBGSU","OPLTN","S","P","P",0.24979361,789.0806744,1,0.884310403,0.478305215,0.766221918,0.228852239,0.268057046,0.483327242,0.414398233,0.605232095,0.724261061,0.497743596,0.54874185,0.142224191,0.700203471,0.162000793,0.694146004,0.327568066,0.006386081,0.549280398,0.100698853,0.393405276,0.780843446
"2120",2120,"OVIRN","QNKNQ","S","P","P",0.580125693,37985.10519,0,0.491976409,0.876154276,0.994401754,0.309573448,0.299907295,0.235990239,0.938861881,0.240230006,0.393930548,0.002319043,0.344627487,0.161737296,0.28502946,0.956263328,0.000653732,0.954268385,0.737709592,0.543507651,0.617484643,0.5851946,0.490075808
"2121",2121,"BNNQS","JXHJN","P","P","P",0.155536067,4980.721691,0,0.540817807,0.163099349,0.65418319,0.03958588,0.28519538,0.164642432,0.093003914,0.954558131,0.164141057,0.184423363,0.279793539,0.542945648,0.776764539,0.137734477,0.374550925,0.102132709,0.681021522,0.846321771,0.490795432,0.378069967,0.674691769
"2122",2122,"JJKEX","HIHRY","P","U","P",0.958929097,17557.77596,1,0.286315214,0.946684145,0.853944327,0.11279988,0.59344548,0.887356648,0.088968663,0.424091756,0.603745564,0.059033862,0.485543937,0.935118769,0.769389419,0.735961686,0.039132282,0.306191338,0.52523388,0.586450505,0.69833431,0.108976119,0.674225338
"2123",2123,"IYRLW","QLKKQ","S","P","S",0.145103229,11372.39829,0,0.515225715,0.997373413,0.693752933,0.753928824,0.536543767,0.44758618,0.598188616,0.341735282,0.494920348,0.366983489,0.137270557,0.458829582,0.466381631,0.454089423,0.841029044,0.794725449,0.326088322,0.390608138,0.4997116,0.346214901,0.520157906
"2124",2124,"QNVBC","XQJKK","S","U","S",0.148023763,13950.40557,0,0.725256327,0.059404311,0.890536727,0.134262021,0.892381772,0.605805318,0.138170187,0.499301614,0.714339605,0.044986911,0.802776321,0.152649091,0.480897164,0.503145109,0.006729617,0.30910491,0.857483037,0.375082585,0.912259759,0.458216984,0.82222247
"2125",2125,"YNTUY","WQITN","U","S","P",0.769469601,1874.777539,0,0.359200688,0.689900593,0.06585654,0.295357099,0.314677524,0.001970219,0.396737126,0.215515153,0.198221387,0.358453098,0.453542611,0.001952002,0.761426477,0.287202351,0.790888577,0.542335455,0.850273915,0.884566324,0.164387396,0.247363361,0.467141138
"2126",2126,"IRXFO","RAFYN","P","P","S",0.090845232,11070.62826,0,0.199562316,0.428969584,0.041644992,0.407839916,0.033490295,0.416884588,0.343462183,0.440794361,0.009185145,0.859402254,0.463717588,0.675456563,0.943974731,0.60382887,0.370628497,0.898575515,0.654610529,0.656655782,0.067061316,0.446731763,0.436275914
"2127",2127,"SJOPP","EDFQX","S","S","U",0.298726849,26634.56601,3,0.374158929,0.493868892,0.536385973,0.747735095,0.887202031,0.699867018,0.793689185,0.128926118,0.060307487,0.596487376,0.688720918,0.070119626,0.265440827,0.060770375,0.917328765,0.984919552,0.204782781,0.003246245,0.904584559,0.316216253,0.600966964
"2128",2128,"CDLVP","UQDQT","S","S","S",0.812270043,49643.07987,2,0.084087617,0.207535783,0.945827648,0.073628268,0.014385061,0.42533433,0.4324369,0.761785979,0.560151105,0.468078002,0.387323431,0.207449899,0.136683915,0.16279643,0.588593747,0.814963659,0.437707651,0.275285952,0.806225015,0.795127452,0.733881387
"2129",2129,"UVPWF","TAUKP","S","P","P",0.283631217,34613.86398,0,0.565022456,0.894007259,0.085688965,0.943814405,0.236186353,0.719274256,0.655029105,0.827652164,0.276907959,0.672055821,0.644440311,0.513792684,0.17653468,0.400916388,0.832755517,0.528434409,0.812478233,0.966078228,0.888684806,0.56192415,0.535146973
"2130",2130,"AVSHV","FWDMY","S","P","P",0.832031019,37702.48306,3,0.292471124,0.477907354,0.6060143,0.48230575,0.474185947,0.62311469,0.156712935,0.334920043,0.787228881,0.995640402,0.633913946,0.980202889,0.771133155,0.990479429,0.106526221,0.114870193,0.421631673,0.819900647,0.920974644,0.509757102,0.782986046
"2131",2131,"EVCMD","DPJQQ","U","P","P",0.953821551,27708.69434,0,0.554963724,0.889768885,0.035916322,0.726612867,0.752075039,0.575428267,0.941338867,0.08626582,0.587382596,0.510696401,0.331213557,0.24311315,0.641850988,0.927145112,0.011432841,0.427010268,0.666498541,0.490045734,0.251248401,0.376076135,0.596944835
"2132",2132,"IGJTU","QJIRV","P","P","P",0.519378336,44412.66756,0,0.888810506,0.440642398,0.555124647,0.065980335,0.259754356,0.098013785,0.704378394,0.739154342,0.225647863,0.966238976,0.912675211,0.83112951,0.521426761,0.016002508,0.830331143,0.941978587,0.646992303,0.360629627,0.092432732,0.845415938,0.361193104
"2133",2133,"DEOCY","CUESG","P","P","S",0.735062429,32848.42426,0,0.617652585,0.354030087,0.408964322,0.945274849,0.345061538,0.02651204,0.176303703,0.175926216,0.931987424,0.944483591,0.50908072,0.437336581,0.110605061,0.288522853,0.563777597,0.953266761,0.676402271,0.258003156,0.795985129,0.569656431,0.408879865
"2134",2134,"XDXDB","TAPJQ","P","S","P",0.971796471,8029.167795,0,0.837049729,0.820586589,0.501442725,0.926771441,0.545884062,0.757389716,0.268359674,0.344913468,0.171776221,0.361106318,0.600826388,0.715785748,0.960604476,0.19649432,0.38072497,0.295171529,0.714814908,0.561032787,0.471423168,0.266868668,0.394391906
"2135",2135,"EUUOH","WVNAY","P","S","P",0.235903414,36819.84887,0,0.794795639,0.125567414,0.68784266,0.5307195,0.187229895,0.291888828,0.623766483,0.192589188,0.254898617,0.290776891,0.370274737,0.836217573,0.516775354,0.783143491,0.781247239,0.118235368,0.160028411,0.097067723,0.252553879,0.302023506,0.550075668
"2136",2136,"RLRFP","CMAUX","P","U","U",0.413906062,45929.78536,0,0.352903296,0.751874959,0.677899949,0.271354125,0.807100499,0.057071614,0.567069559,0.259758331,0.041556607,0.415784965,0.506291777,0.151757377,0.381598513,0.160003762,0.160063425,0.460202299,0.01837645,0.734893566,0.494310168,0.872652566,0.790381592
"2137",2137,"QKVBI","PODVL","P","P","P",0.110525158,37722.28761,0,0.577183055,0.798284186,0.378614401,0.721432994,0.245911604,0.429878588,0.700900206,0.318194711,0.093136048,0.597471173,0.90754519,0.67181389,0.857655404,0.535611106,0.521895438,0.19295452,0.265327826,0.134023109,0.140100928,0.348830944,0.539974527
"2138",2138,"XUGVL","CQSCS","S","P","S",0.02464844,27026.8869,3,0.362350613,0.544101063,0.177117529,0.245588385,0.394862792,0.80659613,0.042534747,0.357954667,0.710543411,0.81142828,0.600955299,0.606938802,0.124616323,0.126560666,0.845940369,0.920226629,0.305687478,0.061341424,0.632930389,0.398063503,0.88090853
"2139",2139,"YSVCN","UJDAX","S","P","P",0.434443909,6315.165109,0,0.443962149,0.559652746,0.510291552,0.47227976,0.878102958,0.49486446,0.589378871,0.67983871,0.451557009,0.755308315,0.211108748,0.948967196,0.421532746,0.809020314,0.319788401,0.911004685,0.622271883,0.119149687,0.869143037,0.886022955,0.667851768
"2140",2140,"XBPGJ","ILKPK","P","S","U",0.974548611,24896.20913,1,0.624228554,0.605300571,0.95873513,0.356871074,0.736307058,0.195090259,0.593239427,0.542998079,0.615957806,0.604376107,0.13517336,0.76151002,0.665187631,0.640254175,0.189136852,0.475181094,0.1149085,0.782400512,0.560994195,0.062860383,0.816357882
"2141",2141,"EIIXO","AQIDS","S","S","U",0.760928066,21225.83553,0,0.86509121,0.669168039,0.704531689,0.251349878,0.350335299,0.881139612,0.83450951,0.114549684,0.690700992,0.464625338,0.40092247,0.788562445,0.35177814,0.717770703,0.512717817,0.584972478,0.268616636,0.291016794,0.275714115,0.438581437,0.690905927
"2142",2142,"JTBKF","JIWXB","S","S","P",0.242383163,24451.30475,0,0.540382391,0.860428562,0.329756999,0.907575956,0.105464208,0.715416423,0.38353371,0.728064477,0.860385254,0.195468262,0.055424774,0.94492826,0.507207883,0.897782923,0.470733742,0.601270251,0.420712774,0.989444595,0.081809667,0.021771134,0.61682854
